buy_date,buy_price,sell_date,sell_price,return_pct,highest,max_return_pct,sell_type,sell_reason,score,code,board,board_type,n_limit
2025-10-17 00:00:00,5.6,2025-10-21 00:00:00,6.39,14.11,6.78,21.07,peak_signal,见顶信号: RSI84.6+上影53.4%,79,002083,深主板,main,2
2025-04-02 00:00:00,3.14,2025-04-07 00:00:00,3.8,21.02,3.8,21.02,take_profit,止盈: 21.02%,65,002084,深主板,main,6
2025-10-09 00:00:00,4.02,2025-10-13 00:00:00,4.11,2.24,4.59,14.18,trailing_stop,追踪止损: 从高点-10.46%,80,002084,深主板,main,2
2024-10-22 00:00:00,2.16,2024-10-24 00:00:00,2.3,6.48,2.6,20.37,trailing_stop,追踪止损: 从高点-11.54%,58,002086,深主板,main,2
2024-11-06 00:00:00,2.73,2024-11-08 00:00:00,3.3,20.88,3.3,20.88,take_profit,止盈: 20.88%,65,002086,深主板,main,2
2024-12-10 00:00:00,4.1,2024-12-11 00:00:00,4.0,-2.44,4.33,5.61,peak_signal,见顶信号: RSI87.7+上影71.1%,72,002086,深主板,main,2
2025-03-18 00:00:00,3.58,2025-03-19 00:00:00,3.25,-9.22,3.58,0.0,stop_loss,止损: -9.22%,85,002086,深主板,main,4
2025-01-20 00:00:00,9.62,2025-01-22 00:00:00,10.27,6.76,11.66,21.21,trailing_stop,追踪止损: 从高点-11.92%,67,002090,深主板,main,2
2025-03-06 00:00:00,8.964,2025-03-10 00:00:00,10.856,21.11,10.856,21.11,take_profit,止盈: 21.11%,61,002093,深主板,main,3
2024-10-11 00:00:00,2.96,2024-10-15 00:00:00,3.59,21.28,3.59,21.28,take_profit,止盈: 21.28%,70,002094,深主板,main,14
2025-04-03 00:00:00,5.86,2025-04-09 00:00:00,6.8,16.04,6.8,16.04,take_profit,止盈: 16.04%,75,002094,深主板,main,4
2025-05-13 00:00:00,8.15,2025-05-15 00:00:00,8.48,4.05,9.11,11.78,trailing_stop,追踪止损: 从高点-6.92%,71,002094,深主板,main,2
2024-11-20 00:00:00,17.694,2024-11-22 00:00:00,21.404,20.97,21.404,20.97,take_profit,止盈: 20.97%,73,002095,深主板,main,8
2024-03-28 00:00:00,8.29,2024-04-02 00:00:00,8.98,8.32,9.88,19.18,trailing_stop,追踪止损: 从高点-9.11%,58,002097,深主板,main,2
2025-07-21 00:00:00,8.82,2025-07-23 00:00:00,10.67,20.98,10.67,20.98,take_profit,止盈: 20.98%,80,002097,深主板,main,6
2025-08-05 00:00:00,17.17,2025-08-06 00:00:00,17.5,1.92,18.88,9.96,trailing_stop,追踪止损: 从高点-7.31%,78,002097,深主板,main,6
2025-04-15 00:00:00,8.04,2025-04-17 00:00:00,9.75,21.27,9.75,21.27,take_profit,止盈: 21.27%,75,002098,深主板,main,3
2026-02-06 00:00:00,7.51,2026-02-10 00:00:00,8.38,11.58,9.09,21.04,trailing_stop,追踪止损: 从高点-7.81%,80,002099,深主板,main,2
2024-09-05 00:00:00,5.765,2024-09-09 00:00:00,6.073,5.34,6.978,21.04,trailing_stop,追踪止损: 从高点-12.97%,65,002104,深主板,main,2
2025-05-29 00:00:00,8.052,2025-06-03 00:00:00,9.741,20.98,9.741,20.98,take_profit,止盈: 20.98%,75,002104,深主板,main,5
2025-03-07 00:00:00,7.72,2025-03-11 00:00:00,9.34,20.98,9.34,20.98,take_profit,止盈: 20.98%,83,002105,深主板,main,9
2025-05-16 00:00:00,8.39,2025-05-20 00:00:00,10.15,20.98,10.15,20.98,take_profit,止盈: 20.98%,66,002105,深主板,main,3
2025-07-10 00:00:00,6.52,2025-07-15 00:00:00,6.97,6.9,7.78,19.33,trailing_stop,追踪止损: 从高点-10.41%,80,002107,深主板,main,2
2025-06-25 00:00:00,3.74,2025-06-27 00:00:00,4.1,9.63,4.52,20.86,trailing_stop,追踪止损: 从高点-9.29%,67,002108,深主板,main,2
2024-12-05 00:00:00,7.78,2024-12-10 00:00:00,8.59,10.41,9.11,17.1,peak_signal,见顶信号: RSI83.3+上影43.3%,85,002114,深主板,main,3
2025-01-14 00:00:00,6.88,2025-01-17 00:00:00,7.25,5.38,8.17,18.75,trailing_stop,追踪止损: 从高点-11.26%,71,002115,深主板,main,2
2025-03-05 00:00:00,8.03,2025-03-07 00:00:00,8.43,4.98,9.25,15.19,trailing_stop,追踪止损: 从高点-8.86%,85,002115,深主板,main,2
2025-08-29 00:00:00,10.47,2025-09-02 00:00:00,11.0,5.06,12.5,19.39,trailing_stop,追踪止损: 从高点-12.00%,75,002115,深主板,main,3
2024-01-30 00:00:00,13.61,2024-01-31 00:00:00,12.19,-10.43,13.93,2.35,stop_loss,止损: -10.43%,75,002116,深主板,main,5
2024-12-27 00:00:00,10.81,2024-12-31 00:00:00,11.17,3.33,12.47,15.36,trailing_stop,追踪止损: 从高点-10.43%,77,002117,深主板,main,4
2026-01-15 00:00:00,19.82,2026-01-19 00:00:00,23.44,18.26,24.0,21.09,take_profit,止盈: 18.26%,68,002119,深主板,main,2
2025-07-09 00:00:00,5.69,2025-07-11 00:00:00,5.98,5.1,6.58,15.64,trailing_stop,追踪止损: 从高点-9.12%,75,002121,深主板,main,3
2024-12-20 00:00:00,5.51,2024-12-23 00:00:00,5.67,2.9,6.06,9.98,trailing_stop,追踪止损: 从高点-6.44%,85,002122,深主板,main,5
2025-01-07 00:00:00,3.48,2025-01-09 00:00:00,3.75,7.76,4.0,14.94,trailing_stop,追踪止损: 从高点-6.25%,56,002122,深主板,main,2
2025-02-06 00:00:00,12.9,2025-02-10 00:00:00,15.61,21.01,15.61,21.01,take_profit,止盈: 21.01%,75,002123,深主板,main,7
2026-04-13 00:00:00,2.59,2026-04-15 00:00:00,3.14,21.24,3.14,21.24,take_profit,止盈: 21.24%,85,002124,深主板,main,3
2025-06-19 00:00:00,11.17,2025-06-23 00:00:00,13.52,21.04,13.52,21.04,take_profit,止盈: 21.04%,61,002125,深主板,main,5
2026-02-03 00:00:00,39.28,2026-02-09 00:00:00,46.01,17.13,46.78,19.09,take_profit,止盈: 17.13%,60,002126,深主板,main,2
2024-11-20 00:00:00,3.54,2024-11-22 00:00:00,4.28,20.9,4.28,20.9,take_profit,止盈: 20.90%,85,002127,深主板,main,3
2025-09-24 00:00:00,8.55,2025-10-10 00:00:00,9.16,7.13,9.75,14.04,trailing_stop,追踪止损: 从高点-6.05%,61,002129,深主板,main,2
2024-03-20 00:00:00,7.94,2024-03-22 00:00:00,9.68,21.91,9.68,21.91,take_profit,止盈: 21.91%,72,002130,深主板,main,3
2025-08-18 00:00:00,4.44,2025-08-21 00:00:00,4.71,6.08,5.37,20.95,trailing_stop,追踪止损: 从高点-12.29%,78,002131,深主板,main,2
2025-12-31 00:00:00,5.64,2026-01-06 00:00:00,6.63,17.55,6.82,20.92,take_profit,止盈: 17.55%,75,002131,深主板,main,2
2025-03-28 00:00:00,3.5,2025-04-01 00:00:00,4.24,21.14,4.24,21.14,take_profit,止盈: 21.14%,70,002132,深主板,main,3
2025-04-10 00:00:00,2.83,2025-04-15 00:00:00,2.58,-8.83,3.12,10.25,stop_loss,止损: -8.83%,74,002133,深主板,main,3
2024-11-08 00:00:00,21.93,2024-11-11 00:00:00,22.52,2.69,23.5,7.16,peak_signal,见顶信号: RSI85.7+上影50.5%,76,002134,深主板,main,2
2025-05-14 00:00:00,10.33,2025-05-19 00:00:00,12.17,17.81,12.17,17.81,take_profit,止盈: 17.81%,80,002136,深主板,main,4
2024-01-12 00:00:00,9.03,2024-01-17 00:00:00,9.19,1.77,9.96,10.3,trailing_stop,追踪止损: 从高点-7.73%,75,002140,深主板,main,2
2025-09-26 00:00:00,12.22,2025-09-30 00:00:00,12.75,4.34,13.83,13.18,trailing_stop,追踪止损: 从高点-7.81%,69,002140,深主板,main,2
2024-04-29 00:00:00,1.52,2024-05-06 00:00:00,1.64,7.89,1.84,21.05,trailing_stop,追踪止损: 从高点-10.87%,61,002146,深主板,main,2
2025-09-12 00:00:00,1.75,2025-09-16 00:00:00,2.12,21.14,2.12,21.14,take_profit,止盈: 21.14%,69,002146,深主板,main,3
2024-03-18 00:00:00,5.223,2024-03-21 00:00:00,6.059,16.01,6.059,16.01,take_profit,止盈: 16.01%,65,002148,深主板,main,3
2024-12-12 00:00:00,7.981,2024-12-16 00:00:00,9.029,13.13,9.657,21.0,trailing_stop,追踪止损: 从高点-6.50%,75,002148,深主板,main,3
2025-08-04 00:00:00,7.79,2025-08-06 00:00:00,9.43,21.05,9.43,21.05,take_profit,止盈: 21.05%,85,002148,深主板,main,7
2025-12-05 00:00:00,20.52,2025-12-09 00:00:00,23.87,16.33,24.83,21.0,take_profit,止盈: 16.33%,67,002149,深主板,main,4
2025-09-03 00:00:00,14.4,2025-09-05 00:00:00,17.42,20.97,17.42,20.97,take_profit,止盈: 20.97%,62,002150,深主板,main,3
2026-01-23 00:00:00,23.76,2026-01-29 00:00:00,24.5,3.11,27.68,16.5,trailing_stop,追踪止损: 从高点-11.49%,62,002150,深主板,main,2
2026-03-23 00:00:00,38.37,2026-03-25 00:00:00,39.05,1.77,39.51,2.97,end_of_data,数据结束,64,002150,深主板,main,2
2026-02-27 00:00:00,37.7,2026-03-03 00:00:00,40.68,7.9,43.67,15.84,trailing_stop,追踪止损: 从高点-6.85%,61,002155,深主板,main,2
2025-08-15 00:00:00,19.71,2025-08-19 00:00:00,23.85,21.0,23.85,21.0,take_profit,止盈: 21.00%,66,002158,深主板,main,4
2025-10-23 00:00:00,4.96,2025-10-27 00:00:00,5.25,5.85,5.68,14.52,trailing_stop,追踪止损: 从高点-7.57%,71,002160,深主板,main,2
2024-11-20 00:00:00,6.286,2024-11-22 00:00:00,7.603,20.95,7.603,20.95,take_profit,止盈: 20.95%,75,002161,深主板,main,4
2024-12-11 00:00:00,11.0,2024-12-12 00:00:00,11.26,2.36,11.55,5.0,end_of_data,数据结束,65,002163,深主板,main,2
2025-12-08 00:00:00,15.33,2025-12-11 00:00:00,16.68,8.81,18.92,23.42,trailing_stop,追踪止损: 从高点-11.84%,66,002163,深主板,main,2
2025-12-24 00:00:00,19.35,2025-12-26 00:00:00,22.75,17.57,22.75,17.57,take_profit,止盈: 17.57%,85,002163,深主板,main,5
2024-02-23 00:00:00,4.68,2024-02-28 00:00:00,4.8,2.56,5.67,21.15,trailing_stop,追踪止损: 从高点-15.34%,72,002164,深主板,main,2
2025-01-14 00:00:00,5.81,2025-01-16 00:00:00,7.03,21.0,7.03,21.0,take_profit,止盈: 21.00%,62,002164,深主板,main,4
2024-11-08 00:00:00,4.42,2024-11-12 00:00:00,5.36,21.27,5.36,21.27,take_profit,止盈: 21.27%,69,002165,深主板,main,3
2026-01-20 00:00:00,8.72,2026-01-22 00:00:00,9.99,14.56,10.43,19.61,peak_signal,见顶信号: RSI86.8+上影40.4%,75,002165,深主板,main,2
2024-04-01 00:00:00,6.87,2024-04-03 00:00:00,7.69,11.94,8.32,21.11,trailing_stop,追踪止损: 从高点-7.57%,61,002167,深主板,main,4
2024-07-17 00:00:00,2.23,2024-07-19 00:00:00,2.7,21.08,2.7,21.08,take_profit,止盈: 21.08%,80,002168,深主板,main,4
2025-06-09 00:00:00,4.15,2025-06-11 00:00:00,4.55,9.64,4.99,20.24,trailing_stop,追踪止损: 从高点-8.82%,78,002172,深主板,main,2
2024-12-16 00:00:00,10.09,2024-12-17 00:00:00,10.25,1.59,10.95,8.52,trailing_stop,追踪止损: 从高点-6.39%,70,002173,深主板,main,2
2025-08-05 00:00:00,16.23,2025-08-08 00:00:00,17.6,8.44,19.22,18.42,trailing_stop,追踪止损: 从高点-8.43%,68,002173,深主板,main,2
2026-01-09 00:00:00,34.64,2026-01-13 00:00:00,35.11,1.36,38.31,10.59,trailing_stop,追踪止损: 从高点-8.35%,75,002173,深主板,main,5
2024-12-12 00:00:00,7.29,2024-12-17 00:00:00,6.5,-10.84,8.49,16.46,stop_loss,止损: -10.84%,74,002175,深主板,main,5
2025-02-07 00:00:00,5.28,2025-02-12 00:00:00,5.64,6.82,5.93,12.31,peak_signal,见顶信号: RSI87.7+上影50.0%,64,002175,深主板,main,2
2025-08-12 00:00:00,9.55,2025-08-13 00:00:00,9.74,1.99,9.98,4.5,peak_signal,见顶信号: RSI82.0+上影40.0%,85,002176,深主板,main,2
2024-12-05 00:00:00,5.42,2024-12-09 00:00:00,5.79,6.83,6.47,19.37,trailing_stop,追踪止损: 从高点-10.51%,75,002177,深主板,main,3
2025-05-28 00:00:00,5.23,2025-05-30 00:00:00,6.33,21.03,6.33,21.03,take_profit,止盈: 21.03%,80,002177,深主板,main,5
2025-06-04 00:00:00,7.66,2025-06-06 00:00:00,7.84,2.35,8.83,15.27,trailing_stop,追踪止损: 从高点-11.21%,85,002177,深主板,main,5
2025-12-29 00:00:00,7.77,2025-12-31 00:00:00,9.41,21.11,9.41,21.11,take_profit,止盈: 21.11%,75,002177,深主板,main,4
2024-01-04 00:00:00,5.64,2024-01-08 00:00:00,6.11,8.33,6.82,20.92,trailing_stop,追踪止损: 从高点-10.41%,64,002178,深主板,main,2
2024-06-20 00:00:00,4.06,2024-06-21 00:00:00,4.17,2.71,4.47,10.1,trailing_stop,追踪止损: 从高点-6.71%,85,002178,深主板,main,2
2024-09-27 00:00:00,4.13,2024-10-08 00:00:00,4.99,20.82,4.99,20.82,take_profit,止盈: 20.82%,61,002178,深主板,main,3
2025-06-10 00:00:00,7.271,2025-06-12 00:00:00,8.796,20.97,8.796,20.97,take_profit,止盈: 20.97%,64,002181,深主板,main,4
2024-12-31 00:00:00,11.68,2025-01-03 00:00:00,14.14,21.06,14.14,21.06,take_profit,止盈: 21.06%,66,002184,深主板,main,7
2025-11-26 00:00:00,7.18,2025-12-03 00:00:00,7.4,3.06,8.02,11.7,trailing_stop,追踪止损: 从高点-7.73%,75,002187,深主板,main,2
2024-05-16 00:00:00,5.23,2024-05-20 00:00:00,5.27,0.76,5.75,9.94,trailing_stop,追踪止损: 从高点-8.35%,73,002188,深主板,main,2
2025-12-17 00:00:00,6.17,2025-12-19 00:00:00,7.47,21.07,7.47,21.07,take_profit,止盈: 21.07%,65,002188,深主板,main,3
2024-03-15 00:00:00,17.71,2024-03-19 00:00:00,18.78,6.04,20.86,17.79,trailing_stop,追踪止损: 从高点-9.97%,58,002189,深主板,main,2
2025-05-07 00:00:00,18.41,2025-05-09 00:00:00,22.28,21.02,22.28,21.02,take_profit,止盈: 21.02%,75,002190,深主板,main,9
2025-08-20 00:00:00,40.32,2025-08-22 00:00:00,48.79,21.01,48.79,21.01,take_profit,止盈: 21.01%,68,002190,深主板,main,4
2024-09-27 00:00:00,34.44,2024-10-08 00:00:00,41.03,19.13,41.67,20.99,take_profit,止盈: 19.13%,66,002192,深主板,main,2
2026-03-24 00:00:00,58.6,2026-03-26 00:00:00,70.91,21.01,70.91,21.01,take_profit,止盈: 21.01%,64,002192,深主板,main,4
2025-04-18 00:00:00,11.43,2025-04-23 00:00:00,13.62,19.16,14.35,25.55,take_profit,止盈: 19.16%,60,002194,深主板,main,2
2025-03-05 00:00:00,5.73,2025-03-07 00:00:00,6.28,9.6,6.93,20.94,trailing_stop,追踪止损: 从高点-9.38%,55,002195,深主板,main,2
2025-08-27 00:00:00,7.32,2025-08-29 00:00:00,8.55,16.8,8.68,18.58,take_profit,止盈: 16.80%,62,002195,深主板,main,2
2024-03-18 00:00:00,5.98,2024-03-20 00:00:00,6.72,12.37,7.2,20.4,trailing_stop,追踪止损: 从高点-6.67%,69,002196,深主板,main,2
2024-07-30 00:00:00,4.46,2024-08-01 00:00:00,5.4,21.08,5.4,21.08,take_profit,止盈: 21.08%,75,002196,深主板,main,3
2025-03-05 00:00:00,7.3,2025-03-10 00:00:00,8.81,20.68,8.81,20.68,take_profit,止盈: 20.68%,66,002196,深主板,main,4
2025-03-11 00:00:00,9.69,2025-03-12 00:00:00,9.94,2.58,10.66,10.01,trailing_stop,追踪止损: 从高点-6.75%,85,002196,深主板,main,4
2024-06-19 00:00:00,8.38,2024-06-24 00:00:00,7.47,-10.86,10.0,19.33,stop_loss,止损: -10.86%,85,002199,深主板,main,7
2024-08-21 00:00:00,6.79,2024-08-23 00:00:00,6.23,-8.25,6.96,2.5,stop_loss,止损: -8.25%,75,002199,深主板,main,2
2025-12-23 00:00:00,9.342,2025-12-25 00:00:00,11.31,21.07,11.31,21.07,take_profit,止盈: 21.07%,60,002201,深主板,main,4
2026-04-22 00:00:00,15.32,2026-04-23 00:00:00,14.8,-3.39,16.85,9.99,peak_signal,见顶信号: RSI80.3+上影41.2%,64,002201,深主板,main,2
2025-12-25 00:00:00,19.17,2025-12-30 00:00:00,20.2,5.37,22.78,18.83,trailing_stop,追踪止损: 从高点-11.33%,72,002202,深主板,main,2
2025-07-21 00:00:00,12.33,2025-07-23 00:00:00,12.72,3.16,14.89,20.76,trailing_stop,追踪止损: 从高点-14.57%,75,002205,深主板,main,4
2025-08-08 00:00:00,14.37,2025-08-12 00:00:00,15.57,8.35,17.07,18.79,trailing_stop,追踪止损: 从高点-8.79%,80,002205,深主板,main,2
2024-05-16 00:00:00,5.487,2024-05-22 00:00:00,5.987,9.11,6.428,17.15,trailing_stop,追踪止损: 从高点-6.86%,67,002208,深主板,main,2
2024-11-12 00:00:00,9.38,2024-11-14 00:00:00,8.16,-13.01,9.38,0.0,stop_loss,止损: -13.01%,61,002208,深主板,main,2
2024-10-24 00:00:00,1.99,2024-10-29 00:00:00,2.08,4.52,2.39,20.1,trailing_stop,追踪止损: 从高点-12.97%,71,002210,深主板,main,2
2024-11-06 00:00:00,2.61,2024-11-07 00:00:00,2.68,2.68,2.82,8.05,end_of_data,数据结束,73,002210,深主板,main,2
2026-04-28 00:00:00,3.01,2026-05-11 00:00:00,3.18,5.65,3.43,13.95,trailing_stop,追踪止损: 从高点-7.29%,69,002210,深主板,main,3
2024-01-15 00:00:00,4.46,2024-01-17 00:00:00,5.4,21.08,5.4,21.08,take_profit,止盈: 21.08%,69,002211,深主板,main,3
2024-12-05 00:00:00,14.44,2024-12-06 00:00:00,14.53,0.62,15.88,9.97,trailing_stop,追踪止损: 从高点-8.50%,75,002213,深主板,main,2
2026-04-09 00:00:00,32.51,2026-04-14 00:00:00,38.08,17.13,38.08,17.13,take_profit,止盈: 17.13%,74,002213,深主板,main,2
2025-05-26 00:00:00,10.86,2025-05-28 00:00:00,11.65,7.27,12.6,16.02,trailing_stop,追踪止损: 从高点-7.54%,71,002215,深主板,main,2
2025-08-26 00:00:00,3.72,2025-08-27 00:00:00,3.9,4.84,4.09,9.95,peak_signal,见顶信号: RSI89.7+上影46.2%,75,002217,深主板,main,4
2024-05-22 00:00:00,3.62,2024-05-24 00:00:00,4.18,15.47,4.38,20.99,take_profit,止盈: 15.47%,63,002218,深主板,main,2
2025-07-08 00:00:00,3.72,2025-07-10 00:00:00,4.49,20.7,4.49,20.7,take_profit,止盈: 20.70%,85,002218,深主板,main,2
2026-03-23 00:00:00,6.59,2026-03-26 00:00:00,6.87,4.25,7.73,17.3,trailing_stop,追踪止损: 从高点-11.13%,62,002218,深主板,main,2
2024-08-05 00:00:00,2.19,2024-08-06 00:00:00,2.24,2.28,2.39,9.13,trailing_stop,追踪止损: 从高点-6.28%,75,002219,深主板,main,2
2025-09-17 00:00:00,46.3,2025-09-23 00:00:00,50.87,9.87,55.42,19.7,trailing_stop,追踪止损: 从高点-8.21%,62,002222,深主板,main,2
2024-09-10 00:00:00,8.22,2024-09-13 00:00:00,8.46,2.92,9.04,9.98,trailing_stop,追踪止损: 从高点-6.42%,74,002227,深主板,main,2
2025-02-28 00:00:00,12.52,2025-03-04 00:00:00,15.15,21.01,15.15,21.01,take_profit,止盈: 21.01%,70,002227,深主板,main,3
2025-11-13 00:00:00,14.87,2025-11-19 00:00:00,13.6,-8.54,16.36,10.02,stop_loss,止损: -8.54%,80,002227,深主板,main,2
2025-07-17 00:00:00,20.56,2025-07-22 00:00:00,18.82,-8.46,21.31,3.65,stop_loss,止损: -8.46%,79,002229,深主板,main,2
2024-09-20 00:00:00,16.29,2024-09-24 00:00:00,19.71,20.99,19.71,20.99,take_profit,止盈: 20.99%,70,002232,深主板,main,3
2025-08-27 00:00:00,23.49,2025-08-29 00:00:00,23.78,1.23,28.16,19.88,trailing_stop,追踪止损: 从高点-15.55%,72,002232,深主板,main,3
2024-12-13 00:00:00,7.29,2024-12-18 00:00:00,7.53,3.29,8.2,12.48,trailing_stop,追踪止损: 从高点-8.17%,61,002235,深主板,main,2
2025-06-12 00:00:00,6.27,2025-06-16 00:00:00,7.12,13.56,7.46,18.98,peak_signal,见顶信号: RSI84.7+上影61.8%,80,002235,深主板,main,2
2025-03-11 00:00:00,10.0,2025-03-14 00:00:00,10.25,2.5,11.01,10.1,trailing_stop,追踪止损: 从高点-6.90%,85,002238,深主板,main,2
2024-12-17 00:00:00,3.547,2024-12-19 00:00:00,3.677,3.67,4.177,17.76,trailing_stop,追踪止损: 从高点-11.97%,80,002239,深主板,main,2
2024-10-23 00:00:00,7.99,2024-10-25 00:00:00,9.67,21.03,9.67,21.03,take_profit,止盈: 21.03%,64,002248,深主板,main,4
2025-08-04 00:00:00,10.11,2025-08-07 00:00:00,11.19,10.68,12.09,19.58,trailing_stop,追踪止损: 从高点-7.44%,79,002248,深主板,main,2
2025-09-12 00:00:00,8.99,2025-09-17 00:00:00,10.61,18.02,11.08,23.25,take_profit,止盈: 18.02%,64,002249,深主板,main,2
2025-09-23 00:00:00,11.4,2025-10-14 00:00:00,10.63,-6.75,11.99,5.18,end_of_data,数据结束,61,002249,深主板,main,2
2024-04-25 00:00:00,11.39,2024-04-29 00:00:00,13.78,20.98,13.78,20.98,take_profit,止盈: 20.98%,63,002253,深主板,main,4
2024-10-17 00:00:00,14.56,2024-10-22 00:00:00,14.99,2.95,15.99,9.82,trailing_stop,追踪止损: 从高点-6.25%,85,002253,深主板,main,2
2024-10-11 00:00:00,2.38,2024-10-16 00:00:00,2.53,6.3,2.74,15.13,trailing_stop,追踪止损: 从高点-7.66%,68,002256,深主板,main,2
2025-06-24 00:00:00,2.82,2025-06-26 00:00:00,3.41,20.92,3.41,20.92,take_profit,止盈: 20.92%,60,002263,深主板,main,5
2026-03-26 00:00:00,3.7,2026-03-30 00:00:00,4.1,10.81,4.37,18.11,trailing_stop,追踪止损: 从高点-6.18%,61,002263,深主板,main,4
2025-07-17 00:00:00,30.56,2025-07-21 00:00:00,36.98,21.01,36.98,21.01,take_profit,止盈: 21.01%,62,002265,深主板,main,3
2025-07-21 00:00:00,3.69,2025-07-23 00:00:00,4.47,21.14,4.47,21.14,take_profit,止盈: 21.14%,63,002266,深主板,main,3
2025-01-14 00:00:00,2.42,2025-01-15 00:00:00,2.38,-1.65,2.57,6.2,end_of_data,数据结束,66,002269,深主板,main,3
2024-10-25 00:00:00,12.69,2024-10-29 00:00:00,13.6,7.17,15.36,21.04,trailing_stop,追踪止损: 从高点-11.46%,73,002272,深主板,main,12
2026-05-19 00:00:00,22.67,2026-05-21 00:00:00,22.45,-0.97,24.94,10.01,end_of_data,数据结束,63,002272,深主板,main,3
2025-04-10 00:00:00,14.66,2025-04-18 00:00:00,13.83,-5.66,15.15,3.34,end_of_data,数据结束,66,002276,深主板,main,2
2024-04-19 00:00:00,4.57,2024-04-23 00:00:00,4.69,2.63,5.24,14.66,trailing_stop,追踪止损: 从高点-10.50%,68,002278,深主板,main,2
2024-07-26 00:00:00,4.35,2024-07-30 00:00:00,4.83,11.03,5.27,21.15,trailing_stop,追踪止损: 从高点-8.35%,75,002278,深主板,main,2
2025-10-20 00:00:00,10.19,2025-10-22 00:00:00,12.33,21.0,12.33,21.0,take_profit,止盈: 21.00%,74,002278,深主板,main,5
2025-10-23 00:00:00,13.56,2025-10-27 00:00:00,15.88,17.11,15.88,17.11,take_profit,止盈: 17.11%,85,002278,深主板,main,5
2025-11-24 00:00:00,9.83,2025-11-25 00:00:00,10.14,3.15,10.8,9.87,trailing_stop,追踪止损: 从高点-6.11%,66,002279,深主板,main,2
2024-12-04 00:00:00,5.24,2024-12-09 00:00:00,5.33,1.72,5.81,10.88,trailing_stop,追踪止损: 从高点-8.26%,80,002283,深主板,main,2
2024-08-06 00:00:00,1.76,2024-08-07 00:00:00,1.79,1.7,1.93,9.66,trailing_stop,追踪止损: 从高点-7.25%,62,002285,深主板,main,3
2025-11-21 00:00:00,2.87,2025-12-01 00:00:00,3.04,5.92,3.24,12.89,trailing_stop,追踪止损: 从高点-6.17%,60,002285,深主板,main,2
2024-11-11 00:00:00,18.41,2024-11-14 00:00:00,19.33,5.0,20.25,9.99,peak_signal,见顶信号: RSI95.9+上影60.4%,69,002290,深主板,main,2
2025-07-09 00:00:00,11.04,2025-07-14 00:00:00,11.7,5.98,12.53,13.5,trailing_stop,追踪止损: 从高点-6.62%,68,002295,深主板,main,2
2025-09-26 00:00:00,14.85,2025-09-29 00:00:00,13.41,-9.7,14.85,0.0,stop_loss,止损: -9.70%,85,002295,深主板,main,4
2025-12-08 00:00:00,13.63,2025-12-11 00:00:00,12.18,-10.64,13.63,0.0,stop_loss,止损: -10.64%,75,002295,深主板,main,2
2025-07-21 00:00:00,8.7,2025-07-23 00:00:00,10.53,21.03,10.53,21.03,take_profit,止盈: 21.03%,75,002297,深主板,main,3
2025-04-25 00:00:00,4.9,2025-04-29 00:00:00,5.5,12.24,5.93,21.02,trailing_stop,追踪止损: 从高点-7.25%,65,002298,深主板,main,2
2025-11-06 00:00:00,7.96,2025-11-07 00:00:00,7.86,-1.26,8.5,6.78,peak_signal,见顶信号: RSI83.4+上影57.1%,61,002300,深主板,main,2
2025-12-02 00:00:00,7.78,2025-12-04 00:00:00,9.42,21.08,9.42,21.08,take_profit,止盈: 21.08%,65,002300,深主板,main,4
2024-11-26 00:00:00,6.65,2024-11-28 00:00:00,8.08,21.5,8.08,21.5,take_profit,止盈: 21.50%,75,002301,深主板,main,5
2024-08-23 00:00:00,5.25,2024-08-27 00:00:00,6.38,21.52,6.38,21.52,take_profit,止盈: 21.52%,80,002302,深主板,main,5
2024-04-25 00:00:00,1.49,2024-04-29 00:00:00,1.8,20.81,1.8,20.81,take_profit,止盈: 20.81%,68,002305,深主板,main,4
2025-02-10 00:00:00,2.74,2025-02-18 00:00:00,2.75,0.36,2.94,7.3,trailing_stop,追踪止损: 从高点-6.46%,67,002306,深主板,main,2
2024-11-06 00:00:00,4.09,2024-11-08 00:00:00,4.37,6.85,4.87,19.07,trailing_stop,追踪止损: 从高点-10.27%,75,002307,深主板,main,2
2024-12-23 00:00:00,4.3,2024-12-25 00:00:00,4.36,1.4,4.87,13.26,trailing_stop,追踪止损: 从高点-10.47%,70,002307,深主板,main,2
2025-11-21 00:00:00,5.21,2025-11-27 00:00:00,5.33,2.3,6.05,16.12,trailing_stop,追踪止损: 从高点-11.90%,75,002307,深主板,main,2
2025-11-11 00:00:00,3.49,2025-11-13 00:00:00,4.22,20.92,4.22,20.92,take_profit,止盈: 20.92%,63,002309,深主板,main,3
2025-12-11 00:00:00,3.64,2025-12-17 00:00:00,3.27,-10.16,4.0,9.89,stop_loss,止损: -10.16%,74,002309,深主板,main,2
2024-02-08 00:00:00,6.571,2024-02-29 00:00:00,6.795,3.41,7.108,8.17,end_of_data,数据结束,71,002312,深主板,main,3
2024-02-27 00:00:00,9.42,2024-02-28 00:00:00,8.48,-9.98,10.36,9.98,stop_loss,止损: -9.98%,75,002313,深主板,main,4
2025-08-05 00:00:00,11.24,2025-08-07 00:00:00,13.6,21.0,13.6,21.0,take_profit,止盈: 21.00%,65,002313,深主板,main,4
2025-07-02 00:00:00,2.88,2025-07-04 00:00:00,2.93,1.74,3.34,15.97,trailing_stop,追踪止损: 从高点-12.28%,60,002314,深主板,main,3
