sell_date,sell_price,return_pct,max_return_pct,sell_type,d0_vol_ratio,d0_upper_shadow,d1_gap,buy_date,code,board,board_type,n_limit
2025-03-20 00:00:00,19.96,21.12,25.49,take_profit,6.18,0.0,1.48,2025-03-03 00:00:00,300191,创业板,gem_star,2
2025-03-21 00:00:00,21.08,16.02,28.23,trailing_stop,3.5,0.0,-4.67,2025-03-18 00:00:00,300191,创业板,gem_star,2
2024-08-07 00:00:00,13.8,20.1,30.55,take_profit,4.88,0.0,0.61,2024-08-01 00:00:00,300192,创业板,gem_star,2
2024-11-21 00:00:00,6.73,0.15,13.99,trailing_stop,4.29,0.0,0.0,2024-11-19 00:00:00,300195,创业板,gem_star,2
2025-04-07 00:00:00,5.13,-27.75,3.8,stop_loss,4.34,0.0,-3.66,2025-03-04 00:00:00,300195,创业板,gem_star,2
2025-07-23 00:00:00,7.97,-13.65,0.43,stop_loss,2.7,0.0,1.99,2025-07-15 00:00:00,300195,创业板,gem_star,2
2025-07-10 00:00:00,15.0,2.46,12.36,trailing_stop,8.09,0.0,0.0,2025-07-02 00:00:00,300196,创业板,gem_star,2
2024-01-19 00:00:00,2.01,-12.23,0.0,stop_loss,8.13,0.0,-2.14,2024-01-15 00:00:00,300197,创业板,gem_star,2
2024-10-31 00:00:00,2.71,10.61,20.41,trailing_stop,2.82,0.0,0.0,2024-10-29 00:00:00,300197,创业板,gem_star,2
2024-12-17 00:00:00,2.75,-15.12,0.0,stop_loss,3.32,0.0,1.89,2024-12-09 00:00:00,300197,创业板,gem_star,2
2024-03-15 00:00:00,2.09,0.97,10.14,trailing_stop,2.14,0.0,-0.96,2024-02-26 00:00:00,300198,创业板,gem_star,2
2024-05-13 00:00:00,7.28,4.0,15.86,trailing_stop,5.32,0.0,-2.1,2024-04-23 00:00:00,300200,创业板,gem_star,2
2024-11-14 00:00:00,5.87,2.98,15.96,trailing_stop,2.79,0.0,-2.06,2024-11-11 00:00:00,300201,创业板,gem_star,2
2024-08-22 00:00:00,6.49,-12.65,10.09,stop_loss,2.43,0.0,0.95,2024-08-05 00:00:00,300204,创业板,gem_star,2
2024-04-08 00:00:00,7.5,13.64,27.58,trailing_stop,3.2,0.0,0.0,2024-04-01 00:00:00,300205,创业板,gem_star,2
2024-03-21 00:00:00,12.71,1.68,13.28,trailing_stop,2.09,0.0,-0.48,2024-03-19 00:00:00,300206,创业板,gem_star,2
2024-07-15 00:00:00,2.32,0.87,20.0,trailing_stop,2.32,0.0,-1.71,2024-06-24 00:00:00,300209,创业板,gem_star,2
2026-04-02 00:00:00,9.37,-17.01,2.13,stop_loss,3.38,0.0,1.35,2026-03-17 00:00:00,300209,创业板,gem_star,2
2024-05-16 00:00:00,11.38,7.26,17.15,trailing_stop,2.48,0.0,-3.89,2024-04-29 00:00:00,300210,创业板,gem_star,2
2025-03-24 00:00:00,10.53,-12.25,3.5,stop_loss,2.24,0.0,-2.99,2025-03-11 00:00:00,300210,创业板,gem_star,2
2026-05-21 00:00:00,11.89,1.54,7.09,end_of_data,8.64,0.0,-2.82,2026-05-14 17:00:00,300210,创业板,gem_star,2
2025-03-21 00:00:00,6.87,-13.04,0.51,stop_loss,2.79,0.0,-5.84,2025-02-27 00:00:00,300214,创业板,gem_star,2
2024-05-14 00:00:00,5.72,13.27,25.54,trailing_stop,5.63,0.0,-2.88,2024-05-13 00:00:00,300215,创业板,gem_star,2
2026-01-21 00:00:00,9.02,9.87,25.33,trailing_stop,3.83,0.0,0.61,2026-01-19 00:00:00,300215,创业板,gem_star,2
2026-03-12 00:00:00,10.21,6.47,17.94,trailing_stop,3.41,0.0,-0.93,2026-02-03 00:00:00,300215,创业板,gem_star,2
2025-12-31 00:00:00,106.04,10.3,22.73,trailing_stop,5.15,0.0,0.9,2025-12-02 00:00:00,300223,创业板,gem_star,2
2025-09-04 00:00:00,16.45,-13.24,8.44,stop_loss,4.21,0.0,-0.26,2025-08-08 00:00:00,300224,创业板,gem_star,2
2025-08-26 00:00:00,5.66,30.41,32.49,take_profit,4.63,0.0,1.4,2025-08-08 00:00:00,300225,创业板,gem_star,2
2025-04-07 00:00:00,4.17,-27.1,0.0,stop_loss,13.13,0.0,-3.54,2025-03-31 00:00:00,300230,创业板,gem_star,2
2024-05-30 00:00:00,1.15,-16.06,6.57,stop_loss,3.55,0.0,-2.14,2024-04-22 00:00:00,300237,创业板,gem_star,2
2024-09-06 00:00:00,9.48,-14.59,0.72,stop_loss,2.79,0.0,-6.01,2024-09-03 00:00:00,300238,创业板,gem_star,2
2024-09-18 00:00:00,9.89,-12.48,0.0,stop_loss,2.86,0.0,-0.7,2024-09-10 00:00:00,300238,创业板,gem_star,2
2024-04-15 00:00:00,4.81,-13.33,3.42,stop_loss,12.65,0.0,-6.88,2024-02-29 00:00:00,300239,创业板,gem_star,2
2025-04-09 00:00:00,9.35,24.67,24.67,take_profit,15.09,0.0,0.0,2025-04-07 00:00:00,300240,创业板,gem_star,2
2026-03-13 00:00:00,7.46,6.27,17.95,trailing_stop,4.9,0.0,-5.01,2026-03-06 00:00:00,300241,创业板,gem_star,2
2024-04-03 00:00:00,3.0,-15.49,0.28,stop_loss,2.69,0.0,-6.33,2024-03-27 00:00:00,300242,创业板,gem_star,2
2024-07-17 00:00:00,1.74,-12.56,4.52,stop_loss,2.0,0.0,-2.93,2024-07-08 00:00:00,300242,创业板,gem_star,2
2024-12-13 00:00:00,6.36,2.91,12.62,trailing_stop,2.94,0.0,1.98,2024-12-09 00:00:00,300242,创业板,gem_star,2
2025-01-27 00:00:00,4.52,-14.88,2.82,stop_loss,2.0,0.0,-3.45,2025-01-16 00:00:00,300242,创业板,gem_star,2
2026-01-27 00:00:00,6.28,1.62,10.84,trailing_stop,3.28,0.0,-3.13,2026-01-21 00:00:00,300242,创业板,gem_star,2
2025-02-14 00:00:00,18.14,24.42,25.51,take_profit,2.17,0.0,-2.02,2025-02-11 00:00:00,300244,创业板,gem_star,2
2026-04-15 00:00:00,13.44,0.52,11.74,trailing_stop,5.66,0.0,0.0,2026-03-26 00:00:00,300245,创业板,gem_star,2
2025-03-24 00:00:00,6.89,-13.22,0.0,stop_loss,12.66,0.0,-4.22,2025-02-21 00:00:00,300246,创业板,gem_star,2
2025-08-18 00:00:00,9.99,4.61,13.72,trailing_stop,4.18,0.0,-4.02,2025-07-08 00:00:00,300246,创业板,gem_star,2
2025-01-03 00:00:00,11.69,-13.66,4.8,stop_loss,2.35,0.0,-1.96,2024-12-27 00:00:00,300249,创业板,gem_star,2
2025-02-28 00:00:00,16.81,1.88,19.64,trailing_stop,5.36,0.0,0.12,2025-01-27 00:00:00,300250,创业板,gem_star,2
2024-07-29 00:00:00,7.1,0.28,10.17,trailing_stop,7.85,0.0,-0.28,2024-07-25 00:00:00,300252,创业板,gem_star,2
2025-02-10 00:00:00,10.01,28.17,34.44,take_profit,6.74,0.0,-0.38,2025-02-06 00:00:00,300253,创业板,gem_star,2
2024-04-15 00:00:00,9.32,-14.18,5.71,stop_loss,5.5,0.0,0.0,2024-04-02 00:00:00,300254,创业板,gem_star,2
2025-05-29 00:00:00,36.9,30.85,33.65,take_profit,2.06,0.0,-0.14,2025-05-08 00:00:00,300255,创业板,gem_star,2
2026-05-21 00:00:00,14.24,3.26,8.56,end_of_data,5.5,0.0,-1.92,2026-05-11 00:00:00,300258,创业板,gem_star,2
2024-04-03 00:00:00,7.4,5.11,14.49,trailing_stop,7.65,0.0,1.44,2024-03-28 00:00:00,300261,创业板,gem_star,2
2026-05-21 00:00:00,12.66,-6.22,4.52,end_of_data,3.55,0.0,-1.75,2026-05-18 17:00:00,300263,创业板,gem_star,2
2024-08-05 00:00:00,4.12,-15.05,1.86,stop_loss,2.18,0.0,-3.58,2024-07-11 00:00:00,300264,创业板,gem_star,2
2025-12-17 00:00:00,2.54,-13.31,0.0,stop_loss,11.97,0.0,-0.68,2025-12-12 00:00:00,300266,创业板,gem_star,2
2026-01-30 00:00:00,3.82,-12.39,4.36,stop_loss,7.58,0.0,-2.02,2026-01-14 00:00:00,300267,创业板,gem_star,2
2025-06-20 00:00:00,6.17,25.66,28.92,take_profit,4.22,0.0,-1.8,2025-06-19 00:00:00,300269,创业板,gem_star,2
2025-12-05 00:00:00,7.64,5.96,16.92,trailing_stop,2.5,0.0,0.28,2025-12-03 00:00:00,300269,创业板,gem_star,2
2026-03-16 00:00:00,8.52,2.4,11.54,trailing_stop,2.41,0.0,-3.7,2026-03-06 00:00:00,300269,创业板,gem_star,2
2024-12-17 00:00:00,8.68,-13.2,1.9,stop_loss,2.73,0.0,-1.96,2024-12-12 00:00:00,300270,创业板,gem_star,2
2025-11-19 00:00:00,7.48,-13.33,0.0,stop_loss,4.15,0.0,1.77,2025-11-13 00:00:00,300272,创业板,gem_star,2
2024-11-18 00:00:00,5.03,-16.17,8.33,stop_loss,2.01,0.0,1.69,2024-11-07 00:00:00,300276,创业板,gem_star,2
2026-05-21 00:00:00,9.21,7.72,10.53,end_of_data,4.24,0.0,1.54,2026-05-18 17:00:00,300276,创业板,gem_star,2
2025-09-26 00:00:00,15.53,1.44,11.04,trailing_stop,8.73,0.0,-0.97,2025-09-04 00:00:00,300277,创业板,gem_star,2
2024-11-01 00:00:00,5.65,1.25,21.15,trailing_stop,2.34,0.0,0.0,2024-10-30 00:00:00,300278,创业板,gem_star,2
2026-03-03 00:00:00,10.03,5.36,15.34,trailing_stop,2.53,0.0,-0.94,2026-01-20 00:00:00,300279,创业板,gem_star,2
2024-04-15 00:00:00,4.32,-13.6,5.6,stop_loss,2.8,0.0,0.81,2024-03-08 00:00:00,300281,创业板,gem_star,2
2026-05-07 00:00:00,14.15,25.44,32.71,take_profit,2.77,0.0,-4.0,2026-04-27 00:00:00,300283,创业板,gem_star,2
2024-07-03 00:00:00,7.35,-13.83,6.92,stop_loss,2.14,0.0,-2.85,2024-06-20 00:00:00,300284,创业板,gem_star,2
2024-10-17 00:00:00,12.36,13.39,27.8,trailing_stop,2.56,0.0,-4.22,2024-10-16 00:00:00,300284,创业板,gem_star,2
2024-07-30 00:00:00,2.87,43.5,43.5,take_profit,2.36,0.0,-4.76,2024-07-08 00:00:00,300287,创业板,gem_star,2
2024-09-30 00:00:00,3.85,41.54,41.54,take_profit,2.92,0.0,0.0,2024-09-09 00:00:00,300287,创业板,gem_star,2
2024-03-06 00:00:00,5.8,0.87,10.43,trailing_stop,3.46,0.0,-2.54,2024-02-26 00:00:00,300291,创业板,gem_star,2
2025-08-04 00:00:00,6.18,0.82,9.79,trailing_stop,8.94,0.0,-0.16,2025-06-20 00:00:00,300291,创业板,gem_star,2
2024-04-10 00:00:00,3.46,-12.41,4.05,stop_loss,3.22,0.0,1.8,2024-03-29 00:00:00,300292,创业板,gem_star,2
2024-03-08 00:00:00,16.5,8.84,18.73,trailing_stop,2.22,0.0,1.95,2024-03-01 00:00:00,300293,创业板,gem_star,2
2024-09-26 00:00:00,13.83,34.27,36.8,take_profit,5.07,0.0,-5.76,2024-09-02 00:00:00,300295,创业板,gem_star,2
2024-08-15 00:00:00,5.26,27.67,27.67,take_profit,7.37,0.0,-2.83,2024-08-06 00:00:00,300299,创业板,gem_star,2
2025-02-06 00:00:00,6.51,1.09,10.25,trailing_stop,3.42,0.0,-4.02,2025-01-16 00:00:00,300299,创业板,gem_star,2
2025-10-24 00:00:00,6.38,9.43,19.73,trailing_stop,6.28,0.0,0.0,2025-10-20 00:00:00,300300,创业板,gem_star,2
2026-02-12 00:00:00,12.1,-14.12,0.0,stop_loss,2.66,0.0,-2.96,2026-02-06 00:00:00,300300,创业板,gem_star,2
2024-04-26 00:00:00,1.45,4.32,18.71,trailing_stop,2.86,0.0,-0.71,2024-04-23 00:00:00,300301,创业板,gem_star,2
2026-03-05 00:00:00,12.53,36.34,36.34,take_profit,4.53,0.0,-1.18,2026-02-27 00:00:00,300303,创业板,gem_star,2
2024-07-04 00:00:00,8.77,-12.21,4.6,stop_loss,2.57,0.0,1.63,2024-06-11 00:00:00,300306,创业板,gem_star,2
2024-04-12 00:00:00,4.11,-14.37,0.0,stop_loss,3.95,0.0,-4.38,2024-04-09 00:00:00,300310,创业板,gem_star,2
2024-09-26 00:00:00,6.3,21.62,28.96,take_profit,2.63,0.0,-1.89,2024-09-23 00:00:00,300310,创业板,gem_star,2
2024-07-08 00:00:00,4.44,12.98,24.43,trailing_stop,3.17,0.0,-1.26,2024-07-03 00:00:00,300311,创业板,gem_star,2
2024-03-22 00:00:00,8.62,-18.53,8.7,stop_loss,4.08,0.0,-1.67,2024-03-06 00:00:00,300313,创业板,gem_star,2
2025-01-21 00:00:00,5.64,-13.36,2.0,stop_loss,3.36,0.0,1.24,2025-01-07 00:00:00,300313,创业板,gem_star,2
2026-03-10 00:00:00,5.68,5.97,15.67,trailing_stop,5.63,0.0,0.0,2026-03-02 00:00:00,300317,创业板,gem_star,2
2024-04-15 00:00:00,4.64,-14.23,3.51,stop_loss,3.1,0.0,-3.91,2024-03-28 00:00:00,300318,创业板,gem_star,2
2024-10-29 00:00:00,13.08,0.23,20.38,trailing_stop,2.7,0.0,-0.23,2024-10-25 00:00:00,300320,创业板,gem_star,2
2026-01-06 00:00:00,44.99,-12.08,0.0,stop_loss,6.18,0.1166,-3.4,2025-12-23 00:00:00,300321,创业板,gem_star,2
2025-05-14 00:00:00,14.97,8.64,19.81,trailing_stop,6.81,0.0,-1.01,2025-04-21 00:00:00,300322,创业板,gem_star,2
2025-08-01 00:00:00,19.18,5.44,18.09,trailing_stop,7.79,0.0,-3.76,2025-07-29 00:00:00,300322,创业板,gem_star,2
2024-03-27 00:00:00,2.86,-13.07,7.29,stop_loss,5.35,0.0,0.0,2024-03-12 00:00:00,300324,创业板,gem_star,2
2025-07-14 00:00:00,4.64,-12.29,8.32,stop_loss,2.26,0.0,1.34,2025-07-02 00:00:00,300324,创业板,gem_star,2
2024-08-15 00:00:00,5.5979,6.67,16.0,trailing_stop,14.74,0.0,-0.76,2024-08-12 00:00:00,300328,创业板,gem_star,2
2024-08-07 00:00:00,4.55,0.89,13.08,trailing_stop,6.93,0.0,-3.43,2024-08-06 00:00:00,300329,创业板,gem_star,2
2025-05-26 00:00:00,7.52,13.08,23.31,trailing_stop,2.6,0.0,-0.45,2025-04-11 00:00:00,300329,创业板,gem_star,2
2026-01-14 00:00:00,39.99,2.62,12.47,trailing_stop,3.89,0.0,-2.04,2026-01-07 00:00:00,300331,创业板,gem_star,2
2026-03-31 00:00:00,6.08,-13.14,1.29,stop_loss,4.41,0.0,-1.96,2026-03-20 00:00:00,300332,创业板,gem_star,2
2024-06-24 00:00:00,1.17,-15.22,0.0,stop_loss,2.6,0.0,1.47,2024-06-12 00:00:00,300338,创业板,gem_star,2
2024-08-09 00:00:00,14.28,-12.87,0.0,stop_loss,4.09,0.0,0.06,2024-08-08 00:00:00,300342,创业板,gem_star,2
2024-09-18 00:00:00,4.03,-26.06,0.0,stop_loss,7.22,0.0,0.93,2024-09-12 00:00:00,300343,创业板,gem_star,2
2026-01-30 00:00:00,6.72,-13.85,0.0,stop_loss,10.92,0.0,-2.5,2026-01-26 00:00:00,300345,创业板,gem_star,2
2024-04-16 00:00:00,53.1,0.19,11.06,trailing_stop,4.96,0.0,1.42,2024-03-15 00:00:00,300347,创业板,gem_star,2
2025-09-02 00:00:00,6.33,-14.23,0.0,stop_loss,2.42,0.0,-2.51,2025-08-22 00:00:00,300352,创业板,gem_star,2
2025-11-04 00:00:00,11.33,0.27,9.73,trailing_stop,2.84,0.0,-0.18,2025-10-29 00:00:00,300358,创业板,gem_star,2
2024-02-28 00:00:00,5.14,15.51,31.24,trailing_stop,2.87,0.0,-2.63,2024-02-20 00:00:00,300359,创业板,gem_star,2
2024-11-13 00:00:00,20.15,6.05,15.68,trailing_stop,4.93,0.0,1.23,2024-10-28 00:00:00,300363,创业板,gem_star,2
2024-08-08 00:00:00,18.8,-14.04,2.33,stop_loss,4.91,0.0,1.2,2024-06-27 00:00:00,300364,创业板,gem_star,2
2025-08-27 00:00:00,32.35,1.09,12.19,trailing_stop,2.05,0.0,-5.74,2025-08-26 00:00:00,300364,创业板,gem_star,2
2025-10-09 00:00:00,19.99,23.85,25.46,take_profit,4.29,0.2143,-5.34,2025-09-18 00:00:00,300368,创业板,gem_star,2
2025-10-13 00:00:00,18.81,0.16,11.4,trailing_stop,2.02,0.0,-1.57,2025-09-30 00:00:00,300368,创业板,gem_star,2
2026-05-21 00:00:00,11.15,-9.13,6.76,end_of_data,6.26,0.0,0.25,2026-05-07 00:00:00,300368,创业板,gem_star,2
2024-08-28 00:00:00,9.76,1.14,12.33,trailing_stop,5.4,0.0,1.37,2024-08-19 00:00:00,300371,创业板,gem_star,2
2024-04-19 00:00:00,17.24,5.31,14.72,trailing_stop,6.03,0.0,1.05,2024-04-16 00:00:00,300374,创业板,gem_star,2
2024-08-01 00:00:00,6.0,5.26,14.56,trailing_stop,9.33,0.0,-3.72,2024-07-26 00:00:00,300377,创业板,gem_star,2
2025-08-01 00:00:00,60.99,31.81,36.29,take_profit,3.04,0.0,0.54,2025-07-16 00:00:00,300378,创业板,gem_star,2
2024-08-01 00:00:00,18.73,3.94,17.43,trailing_stop,4.98,0.0,0.06,2024-07-23 00:00:00,300380,创业板,gem_star,2
2025-03-21 00:00:00,47.99,-12.62,8.5,stop_loss,4.7,0.0,-0.09,2025-03-17 00:00:00,300380,创业板,gem_star,2
2024-09-05 00:00:00,6.43,5.76,17.93,trailing_stop,2.13,0.0,0.16,2024-09-04 00:00:00,300382,创业板,gem_star,2
2024-12-25 00:00:00,11.29,-13.82,11.07,stop_loss,2.62,0.0,-0.68,2024-12-03 00:00:00,300382,创业板,gem_star,2
2025-02-19 00:00:00,15.29,24.41,26.85,take_profit,2.93,0.0,-0.16,2025-02-07 00:00:00,300382,创业板,gem_star,2
2024-11-18 00:00:00,5.09,-19.84,8.98,stop_loss,5.08,0.0,0.0,2024-11-14 00:00:00,300385,创业板,gem_star,2
2024-06-25 00:00:00,11.38,47.79,47.79,take_profit,3.42,0.0,-2.53,2024-06-24 00:00:00,300386,创业板,gem_star,3
2024-11-18 00:00:00,17.01,-14.09,0.0,stop_loss,3.17,0.0,-3.32,2024-11-15 00:00:00,300386,创业板,gem_star,2
2025-10-23 00:00:00,17.2,-14.94,0.05,stop_loss,2.91,0.0,0.6,2025-10-20 00:00:00,300389,创业板,gem_star,2
2026-03-20 00:00:00,20.14,1.67,11.06,trailing_stop,3.66,0.0,-4.02,2026-03-06 00:00:00,300389,创业板,gem_star,2
2025-08-19 00:00:00,95.1,8.07,18.26,trailing_stop,2.76,0.0,-3.47,2025-08-14 00:00:00,300395,创业板,gem_star,2
2024-07-08 00:00:00,11.61,-14.63,7.79,stop_loss,3.69,0.0,1.8,2024-06-12 00:00:00,300398,创业板,gem_star,2
2024-08-22 00:00:00,9.76,-15.25,0.0,stop_loss,5.17,0.0,-1.95,2024-08-16 00:00:00,300399,创业板,gem_star,2
2025-05-22 00:00:00,26.04,2.12,13.1,trailing_stop,6.03,0.0,0.24,2025-05-15 00:00:00,300399,创业板,gem_star,2
2026-01-16 00:00:00,27.93,-12.83,0.0,stop_loss,2.56,0.0,-0.53,2026-01-07 00:00:00,300399,创业板,gem_star,2
2024-09-06 00:00:00,12.47,-13.7,10.73,stop_loss,2.36,0.0,-3.73,2024-08-26 00:00:00,300400,创业板,gem_star,2
2024-07-24 00:00:00,7.02,-14.7,1.94,stop_loss,14.31,0.0,-2.6,2024-06-21 00:00:00,300404,创业板,gem_star,2
2025-08-22 00:00:00,11.37,-13.21,0.0,stop_loss,2.46,0.0,-0.38,2025-08-20 00:00:00,300404,创业板,gem_star,2
2026-01-16 00:00:00,11.01,-13.98,0.0,stop_loss,2.69,0.0,-0.93,2026-01-14 00:00:00,300404,创业板,gem_star,2
2024-03-25 00:00:00,6.21,2.48,11.72,trailing_stop,3.93,0.3861,-6.77,2024-02-26 00:00:00,300410,创业板,gem_star,2
2024-06-03 00:00:00,6.1,-13.6,3.4,stop_loss,6.32,0.0,-2.08,2024-05-24 00:00:00,300410,创业板,gem_star,2
2024-08-28 00:00:00,4.81,-12.7,6.35,stop_loss,3.9,0.0,0.0,2024-08-16 00:00:00,300410,创业板,gem_star,2
2025-06-25 00:00:00,7.99,6.39,17.18,trailing_stop,2.42,0.0,0.81,2025-06-23 00:00:00,300410,创业板,gem_star,2
2024-03-07 00:00:00,9.17,43.28,43.28,take_profit,4.71,0.0,0.47,2024-03-06 00:00:00,300411,创业板,gem_star,2
2026-01-09 00:00:00,17.8,15.66,28.65,trailing_stop,4.72,0.0,-0.97,2025-12-24 00:00:00,300414,创业板,gem_star,2
2024-07-01 00:00:00,8.98,12.25,23.25,trailing_stop,3.19,0.0,-0.62,2024-06-06 00:00:00,300417,创业板,gem_star,2
2024-07-18 00:00:00,7.7,-14.16,5.69,stop_loss,2.54,0.0,-5.48,2024-07-08 00:00:00,300417,创业板,gem_star,2
2025-09-09 00:00:00,38.87,-12.47,5.99,stop_loss,4.24,0.0,0.07,2025-08-25 00:00:00,300418,创业板,gem_star,2
2024-03-26 00:00:00,6.87,12.44,25.7,trailing_stop,3.93,0.0,-0.49,2024-03-20 00:00:00,300419,创业板,gem_star,2
2024-08-23 00:00:00,8.81,-13.43,0.0,stop_loss,3.25,0.0,0.0,2024-08-22 00:00:00,300421,创业板,gem_star,2
2025-02-28 00:00:00,15.07,-13.24,0.0,stop_loss,2.23,0.0,-2.42,2025-02-27 00:00:00,300421,创业板,gem_star,2
2025-06-06 00:00:00,5.01,-12.26,4.55,stop_loss,3.74,0.0,-0.87,2025-05-29 00:00:00,300422,创业板,gem_star,2
2026-05-20 00:00:00,5.59,0.36,10.41,trailing_stop,4.51,0.0,0.18,2026-04-27 00:00:00,300422,创业板,gem_star,2
2024-06-05 00:00:00,6.71,6.85,17.68,trailing_stop,2.03,0.0,-1.1,2024-05-31 00:00:00,300423,创业板,gem_star,2
2026-03-02 00:00:00,10.0,3.09,12.78,trailing_stop,6.21,0.0,-2.81,2026-02-05 00:00:00,300423,创业板,gem_star,2
2024-08-09 00:00:00,13.22,-12.1,12.23,stop_loss,2.23,0.0,0.4,2024-08-02 00:00:00,300424,创业板,gem_star,2
2024-02-02 00:00:00,4.68,-20.41,0.0,stop_loss,3.87,0.0,0.0,2024-02-01 00:00:00,300425,创业板,gem_star,2
2024-12-25 00:00:00,6.58,6.47,16.34,trailing_stop,6.93,0.0,-3.89,2024-12-19 00:00:00,300425,创业板,gem_star,2
2025-07-03 00:00:00,14.3,0.21,10.79,trailing_stop,5.75,0.0,0.0,2025-06-23 00:00:00,300429,创业板,gem_star,2
2024-12-23 00:00:00,16.65,-12.74,0.0,stop_loss,2.91,0.0,-1.75,2024-12-19 00:00:00,300430,创业板,gem_star,2
2024-11-07 00:00:00,10.9071,1.8,11.6,trailing_stop,2.71,0.0,-2.72,2024-11-05 00:00:00,300432,创业板,gem_star,2
2026-01-30 00:00:00,99.65,3.5,13.94,trailing_stop,6.68,0.0,0.0,2026-01-26 00:00:00,300436,创业板,gem_star,2
2025-11-10 00:00:00,17.59,45.13,45.13,take_profit,4.89,0.0,-0.82,2025-11-07 00:00:00,300437,创业板,gem_star,2
2024-10-08 00:00:00,8.92,33.13,38.81,take_profit,5.66,0.0,0.9,2024-07-18 00:00:00,300441,创业板,gem_star,2
2025-03-21 00:00:00,60.49,-13.36,1.85,stop_loss,2.76,0.0,1.81,2025-02-24 00:00:00,300442,创业板,gem_star,2
2026-01-14 00:00:00,25.65,0.94,16.84,trailing_stop,3.49,0.0,-0.78,2025-12-15 00:00:00,300445,创业板,gem_star,2
2025-03-28 00:00:00,9.82,-19.38,0.74,stop_loss,4.06,0.0,-0.98,2025-03-13 00:00:00,300449,创业板,gem_star,2
2026-03-20 00:00:00,7.84,-13.08,0.22,stop_loss,5.89,0.0,-1.74,2026-02-24 00:00:00,300449,创业板,gem_star,2
2025-03-21 00:00:00,6.68,-15.87,1.39,stop_loss,2.43,0.0,-1.12,2025-03-11 00:00:00,300451,创业板,gem_star,2
2025-09-18 00:00:00,13.13,-12.41,6.27,stop_loss,14.86,0.0,1.83,2025-07-02 00:00:00,300452,创业板,gem_star,2
2026-03-23 00:00:00,13.8,-13.64,7.26,stop_loss,4.49,0.0,-5.16,2026-01-16 00:00:00,300452,创业板,gem_star,2
2026-01-29 00:00:00,169.54,4.87,16.29,trailing_stop,2.91,0.0,-3.23,2026-01-23 00:00:00,300454,创业板,gem_star,2
2025-10-29 00:00:00,21.92,9.55,22.09,trailing_stop,2.82,0.0,1.27,2025-10-27 00:00:00,300455,创业板,gem_star,2
2025-06-27 00:00:00,22.05,7.56,17.07,trailing_stop,10.99,0.0,0.24,2025-06-18 00:00:00,300457,创业板,gem_star,2
2025-09-22 00:00:00,33.84,1.14,13.27,trailing_stop,2.15,0.0,0.18,2025-09-15 00:00:00,300457,创业板,gem_star,2
2024-08-27 00:00:00,11.79,6.12,16.74,trailing_stop,2.37,0.0,0.63,2024-08-19 00:00:00,300460,创业板,gem_star,2
2025-06-20 00:00:00,11.12,6.41,23.44,trailing_stop,8.32,0.0,-3.86,2025-06-13 00:00:00,300460,创业板,gem_star,2
2024-06-19 00:00:00,13.15,44.03,44.03,take_profit,2.97,0.0,0.0,2024-06-18 00:00:00,300462,创业板,gem_star,3
2026-02-12 00:00:00,11.82,-12.12,0.0,stop_loss,11.32,0.0,-5.28,2026-01-27 00:00:00,300463,创业板,gem_star,2
2024-06-04 00:00:00,3.64,-16.13,13.59,stop_loss,17.84,0.0,-6.06,2024-05-28 00:00:00,300464,创业板,gem_star,2
2024-09-12 00:00:00,4.12,0.49,10.73,trailing_stop,9.9,0.0,-2.15,2024-09-06 00:00:00,300464,创业板,gem_star,2
2024-11-26 00:00:00,5.25,-14.08,0.65,stop_loss,3.43,0.0,-0.49,2024-11-18 00:00:00,300464,创业板,gem_star,2
2025-06-20 00:00:00,5.14,-14.62,4.82,stop_loss,3.37,0.0,-1.79,2025-05-28 00:00:00,300464,创业板,gem_star,2
2024-09-27 00:00:00,9.29,20.49,23.61,take_profit,12.34,0.0,-6.43,2024-08-20 00:00:00,300465,创业板,gem_star,2
2024-02-07 00:00:00,6.13,6.98,27.4,trailing_stop,3.84,0.0,-0.17,2024-02-06 00:00:00,300466,创业板,gem_star,2
2025-01-22 00:00:00,7.52,-16.16,0.0,stop_loss,2.88,0.0,0.79,2025-01-16 00:00:00,300472,创业板,gem_star,2
2025-08-15 00:00:00,6.12,7.94,19.22,trailing_stop,3.16,0.0,0.53,2025-08-07 00:00:00,300472,创业板,gem_star,2
2026-05-06 00:00:00,194.66,30.15,36.39,take_profit,3.36,0.0,0.94,2026-04-09 00:00:00,300475,创业板,gem_star,2
2024-01-05 00:00:00,13.11,-12.66,0.0,stop_loss,6.03,0.0,-1.05,2024-01-03 00:00:00,300478,创业板,gem_star,2
2025-02-17 00:00:00,15.53,29.63,29.63,take_profit,2.78,0.0,-1.48,2025-02-12 00:00:00,300478,创业板,gem_star,2
2025-09-15 00:00:00,25.25,28.7,34.66,take_profit,3.36,0.0,-0.71,2025-08-22 00:00:00,300478,创业板,gem_star,2
2025-09-15 00:00:00,25.25,20.18,25.75,take_profit,3.57,0.0,0.0,2025-09-05 00:00:00,300478,创业板,gem_star,2
2024-10-08 00:00:00,21.93,40.04,41.7,take_profit,8.81,0.0,-5.32,2024-09-06 00:00:00,300479,创业板,gem_star,2
2025-02-18 00:00:00,21.48,5.19,16.45,trailing_stop,6.05,0.0,0.05,2025-01-27 00:00:00,300479,创业板,gem_star,2
2025-07-03 00:00:00,15.56,7.38,18.08,trailing_stop,13.43,0.0,-7.06,2025-06-23 00:00:00,300480,创业板,gem_star,2
