code,board,n_limit,position,date,rsi14,K,D,J,macd_dif,macd_dea,macd_hist,macd_golden_cross,macd_dead_cross,macd_above_zero,boll_position,boll_width_pct,above_ma5,dist_ma5_pct,above_ma10,dist_ma10_pct,above_ma20,dist_ma20_pct,above_ma60,dist_ma60_pct,atr,atr_pct,vol_ratio_5d,vol_ratio_1d,kdj_golden_cross,kdj_dead_cross,kdj_overbought,kdj_oversold
000008,深主板,1,buy_day,2025-02-19 00:00:00,76.2,77.7,71.8,89.3,0.0768,0.0538,0.0461,False,False,True,1.04,16.21,True,6.55,True,7.36,True,8.72,True,8.72,0.108,3.66,2.44,2.48,True,False,False,False
000008,深主板,1,buy_next,2025-02-20 00:00:00,71.1,71.9,71.9,72.1,0.0846,0.0599,0.0493,False,False,True,0.85,17.03,True,3.28,True,4.32,True,5.99,True,5.99,0.114,3.93,2.75,1.48,False,False,False,False
000008,深主板,1,sell_peak,2025-02-20 00:00:00,71.1,71.9,71.9,72.1,0.0846,0.0599,0.0493,False,False,True,0.85,17.03,True,3.28,True,4.32,True,5.99,True,5.99,0.114,3.93,2.75,1.48,False,False,False,False
000008,深主板,1,buy_day,2025-04-03 00:00:00,51.5,42.1,26.5,73.2,-0.0405,-0.0361,-0.0089,False,False,False,0.83,15.1,True,7.5,True,6.08,True,5.05,True,5.05,0.089,3.17,4.37,5.77,True,False,False,False
000008,深主板,1,buy_next,2025-04-07 00:00:00,36.2,29.2,27.4,32.8,-0.0489,-0.0386,-0.0206,False,False,False,0.18,15.72,False,-2.84,False,-3.62,False,-5.02,False,-5.02,0.104,4.1,3.05,1.15,False,False,False,False
000008,深主板,1,sell_peak,2025-04-11 00:00:00,56.8,64.8,55.2,84.1,0.0293,-0.0138,0.0862,False,False,True,0.9,22.64,True,4.58,True,8.91,True,9.05,True,9.05,0.172,5.8,1.42,0.86,False,False,False,False
000008,深主板,1,buy_day,2025-11-11 00:00:00,86.8,89.3,80.6,106.8,0.0416,0.0103,0.0627,False,False,True,1.24,16.2,True,8.84,True,11.52,True,11.96,True,11.96,0.069,2.1,5.45,4.11,False,False,True,False
000008,深主板,1,buy_next,2025-11-12 00:00:00,86.8,81.0,80.7,81.5,0.0634,0.0209,0.085,False,False,True,1.04,20.23,True,6.45,True,9.89,True,10.94,True,10.94,0.086,2.61,4.47,1.58,False,False,True,False
000008,深主板,1,sell_peak,2025-11-12 00:00:00,86.8,81.0,80.7,81.5,0.0634,0.0209,0.085,False,False,True,1.04,20.23,True,6.45,True,9.89,True,10.94,True,10.94,0.086,2.61,4.47,1.58,False,False,True,False
000008,深主板,1,buy_day,2026-01-06 00:00:00,79.6,57.2,46.7,78.0,0.0235,0.008,0.031,True,False,True,1.26,11.26,True,7.95,True,8.47,True,8.59,True,8.59,0.068,2.14,5.21,5.09,True,False,False,False
000008,深主板,1,buy_next,2026-01-07 00:00:00,63.9,56.5,50.0,69.6,0.0311,0.0126,0.0369,False,False,True,0.85,11.81,True,2.78,True,3.91,True,4.1,True,4.1,0.076,2.51,3.12,1.11,False,False,False,False
000008,深主板,1,sell_peak,2026-01-12 00:00:00,70.3,69.4,60.7,86.8,0.0626,0.0316,0.0619,False,False,True,1.05,15.95,True,3.28,True,7.43,True,8.81,True,8.81,0.091,2.85,1.29,1.8,False,False,False,False
000008,深主板,2,buy_day,2026-03-30 00:00:00,49.0,52.6,33.5,90.8,-0.0599,-0.0572,-0.0053,False,False,False,0.82,18.95,True,7.92,True,7.38,True,6.13,True,6.13,0.117,3.93,3.24,5.81,False,False,False,False
000008,深主板,2,buy_next,2026-03-31 00:00:00,61.1,68.4,45.1,114.9,-0.0185,-0.0495,0.062,True,False,False,1.1,25.72,True,13.94,True,16.62,True,15.36,True,15.36,0.131,4.0,2.9,1.2,False,False,False,False
000008,深主板,2,sell_peak,2026-04-01 00:00:00,61.1,68.6,52.9,99.8,0.0142,-0.0368,0.1019,False,False,True,0.98,29.35,True,9.88,True,14.94,True,14.11,True,14.11,0.147,4.5,8.28,4.08,False,False,False,False
000009,深主板,2,buy_day,2024-02-06 00:00:00,49.0,24.6,27.7,18.3,-0.1114,-0.0077,-0.2075,False,False,False,0.44,21.81,True,4.19,False,-1.21,False,-1.32,False,-1.32,0.653,5.94,1.13,1.27,False,False,False,False
000009,深主板,2,buy_next,2024-02-07 00:00:00,59.8,42.0,32.5,61.0,-0.012,-0.0086,-0.007,False,False,False,0.84,22.75,True,11.78,True,8.14,True,7.76,True,7.76,0.688,5.69,2.71,2.29,True,False,False,False
000009,深主板,2,sell_peak,2024-02-08 00:00:00,59.0,52.8,39.3,79.9,0.0604,0.0052,0.1103,True,False,True,0.79,23.03,True,8.19,True,7.24,True,6.59,True,6.59,0.684,5.69,1.4,0.67,False,False,False,False
000009,深主板,1,buy_day,2024-09-30 00:00:00,82.7,88.0,73.0,118.1,0.2588,0.0644,0.3888,False,False,True,1.13,35.16,True,13.65,True,21.37,True,22.07,True,22.07,0.355,3.69,2.6,1.65,False,False,False,False
000009,深主板,1,buy_next,2024-10-08 00:00:00,86.1,89.9,78.6,112.4,0.4171,0.135,0.5642,False,False,True,1.1,47.35,True,15.41,True,26.05,True,28.36,True,28.36,0.402,3.88,2.18,1.23,False,False,False,False
000009,深主板,1,sell_peak,2024-10-08 00:00:00,86.1,89.9,78.6,112.4,0.4171,0.135,0.5642,False,False,True,1.1,47.35,True,15.41,True,26.05,True,28.36,True,28.36,0.402,3.88,2.18,1.23,False,False,False,False
000009,深主板,1,buy_day,2024-10-25 00:00:00,77.9,73.7,60.1,100.8,0.1289,0.0442,0.1694,False,False,True,1.05,17.05,True,7.58,True,9.44,True,9.44,True,9.44,0.387,3.98,1.16,1.75,False,False,False,False
000009,深主板,1,buy_next,2024-10-28 00:00:00,81.5,77.5,65.9,100.7,0.2153,0.0784,0.2738,False,False,True,1.0,23.9,True,8.54,True,12.0,True,12.0,True,12.0,0.419,4.14,4.46,3.8,False,False,False,False
000009,深主板,1,sell_peak,2024-10-31 00:00:00,76.8,80.2,73.2,94.1,0.391,0.195,0.392,False,False,True,1.02,31.73,True,7.87,True,14.69,True,16.57,True,16.57,0.559,5.15,2.4,1.79,False,False,False,False
000009,深主板,1,buy_day,2025-09-24 00:00:00,52.1,37.9,25.9,61.9,-0.1524,-0.1285,-0.0477,False,False,False,0.82,15.03,True,7.63,True,5.44,True,4.86,True,4.86,0.493,4.36,2.39,2.2,True,False,False,False
000009,深主板,1,buy_next,2025-09-25 00:00:00,62.0,55.6,35.8,95.3,-0.0369,-0.1102,0.1466,True,False,False,1.06,19.35,True,11.32,True,11.37,True,10.89,True,10.89,0.529,4.38,4.21,2.22,False,False,False,False
000009,深主板,1,sell_peak,2025-09-30 00:00:00,66.0,76.3,60.8,107.2,0.1869,-0.0008,0.3754,False,False,True,1.0,24.46,True,4.58,True,11.73,True,12.13,True,12.13,0.579,4.64,1.12,0.98,False,False,False,False
000010,深主板,1,buy_day,2024-01-24 00:00:00,36.1,13.0,14.6,9.9,-0.1415,-0.0778,-0.1274,False,False,False,0.36,44.71,True,4.81,False,-4.65,False,-6.32,False,-6.32,0.229,8.21,2.74,4.26,False,False,False,True
000010,深主板,1,buy_next,2024-01-25 00:00:00,36.9,21.2,16.8,30.0,-0.1367,-0.0895,-0.0943,False,False,False,0.38,43.45,True,5.01,False,-1.71,False,-5.24,False,-5.24,0.222,7.88,1.81,0.83,True,False,False,False
000010,深主板,1,sell_peak,2024-01-26 00:00:00,36.9,29.6,21.1,46.7,-0.1314,-0.0979,-0.0669,False,False,False,0.38,42.28,True,4.07,True,0.46,False,-4.88,False,-4.88,0.213,7.57,0.94,0.6,False,False,False,False
000010,深主板,3,buy_day,2024-06-20 00:00:00,50.8,50.2,35.5,79.7,-0.0273,-0.0258,-0.003,False,False,False,0.87,17.41,True,9.14,True,7.53,True,6.49,True,6.49,0.099,6.2,3.4,3.3,True,False,False,False
000010,深主板,3,buy_next,2024-06-21 00:00:00,61.3,66.8,45.9,108.6,-0.005,-0.0216,0.0332,True,False,False,1.13,24.95,True,15.18,True,15.94,True,15.61,True,15.61,0.104,5.9,1.54,0.68,False,False,False,False
000010,深主板,3,sell_peak,2024-06-25 00:00:00,57.1,68.4,60.5,84.1,0.0363,-0.0023,0.0772,False,False,True,0.81,37.83,True,2.94,True,10.76,True,11.8,True,11.8,0.125,7.14,4.3,9.31,False,False,False,False
000010,深主板,1,buy_day,2024-09-30 00:00:00,,90.0,80.5,109.0,0.081,0.0386,0.0847,False,False,True,1.1,32.34,True,10.77,True,17.58,True,19.34,True,19.34,0.085,3.9,1.61,1.27,False,False,True,False
000010,深主板,1,buy_next,2024-10-08 00:00:00,,86.7,82.6,94.9,0.1057,0.052,0.1073,False,False,True,1.04,39.91,True,10.46,True,18.39,True,21.51,True,21.51,0.099,4.39,1.53,1.19,False,False,True,False
000010,深主板,1,sell_peak,2024-10-08 00:00:00,,86.7,82.6,94.9,0.1057,0.052,0.1073,False,False,True,1.04,39.91,True,10.46,True,18.39,True,21.51,True,21.51,0.099,4.39,1.53,1.19,False,False,True,False
000010,深主板,3,buy_day,2024-10-31 00:00:00,78.2,85.0,78.5,98.0,0.0804,0.034,0.0927,False,False,True,1.05,31.83,True,8.84,True,15.84,True,17.43,True,17.43,0.124,4.85,0.48,0.57,False,False,False,False
000010,深主板,3,buy_next,2024-11-01 00:00:00,83.2,90.0,82.4,105.3,0.1206,0.0514,0.1385,False,False,True,1.11,43.62,True,14.17,True,23.25,True,26.5,True,26.5,0.135,4.77,3.58,6.86,False,False,True,False
000010,深主板,3,sell_peak,2024-11-08 00:00:00,81.3,83.3,86.3,77.4,0.3038,0.1919,0.2238,False,False,True,0.86,79.57,True,0.5,True,13.5,True,28.8,True,28.8,0.252,7.83,1.12,1.38,False,True,True,False
000010,深主板,1,buy_day,2024-11-28 00:00:00,68.8,55.2,44.1,77.4,0.0207,0.0102,0.021,True,False,True,1.03,12.58,True,7.12,True,6.63,True,6.63,True,6.63,0.157,5.31,1.59,1.99,True,False,False,False
000010,深主板,1,buy_next,2024-11-29 00:00:00,72.2,64.5,50.9,91.6,0.0406,0.0163,0.0487,False,False,True,1.01,16.74,True,7.45,True,8.49,True,8.49,True,8.49,0.161,5.31,2.62,1.85,False,False,False,False
000010,深主板,1,sell_peak,2024-12-11 00:00:00,77.7,81.7,81.2,82.9,0.1648,0.1109,0.1077,False,False,True,0.92,34.37,True,3.14,True,7.31,True,14.38,True,14.38,0.194,5.66,1.13,1.16,False,False,True,False
000010,深主板,1,buy_day,2025-01-07 00:00:00,43.0,41.0,29.3,64.5,-0.075,-0.0659,-0.0182,False,False,False,0.77,15.46,True,5.84,True,5.07,True,4.1,True,4.1,0.178,6.15,1.65,1.89,True,False,False,False
000010,深主板,1,buy_next,2025-01-08 00:00:00,46.5,55.5,38.0,90.4,-0.0567,-0.064,0.0147,True,False,False,0.85,16.27,True,6.86,True,6.74,True,5.74,True,5.74,0.183,6.19,1.68,1.2,False,False,False,False
000010,深主板,1,sell_peak,2025-01-14 00:00:00,67.0,83.7,70.0,111.1,0.0098,-0.0338,0.0871,False,False,True,0.99,20.6,True,3.97,True,9.03,True,9.99,True,9.99,0.182,5.8,1.03,0.99,False,False,False,False
000010,深主板,3,buy_day,2025-07-09 00:00:00,74.5,59.9,48.6,82.5,0.0142,-0.0046,0.0375,True,False,True,1.28,12.06,True,8.15,True,9.27,True,9.36,True,9.36,0.1,3.04,2.51,2.16,True,False,False,False
000010,深主板,3,buy_next,2025-07-10 00:00:00,84.1,73.3,56.8,106.2,0.0599,0.0083,0.1031,False,False,True,1.24,24.95,True,14.27,True,17.65,True,18.48,True,18.48,0.118,3.25,4.42,2.31,False,False,False,False
000010,深主板,3,sell_peak,2025-07-14 00:00:00,83.3,79.0,69.8,97.3,0.1659,0.0583,0.2153,False,False,True,1.01,45.14,True,9.67,True,19.45,True,22.9,True,22.9,0.168,4.3,6.32,7.74,False,False,False,False
000010,深主板,2,buy_day,2025-08-08 00:00:00,,87.7,73.3,116.7,0.2318,0.114,0.2358,False,False,True,0.92,40.81,True,10.53,True,17.25,True,17.25,True,17.25,0.26,5.6,0.79,0.98,False,False,False,False
000010,深主板,2,buy_next,2025-08-11 00:00:00,,91.8,79.4,116.6,0.3098,0.1531,0.3134,False,False,True,0.97,52.53,True,15.07,True,24.86,True,24.86,True,24.86,0.289,5.66,1.86,2.18,False,False,False,False
000010,深主板,2,sell_peak,2025-08-12 00:00:00,83.5,85.8,81.6,94.3,0.3403,0.1906,0.2994,False,False,True,0.78,52.89,True,4.29,True,14.64,True,14.64,True,14.64,0.319,6.7,1.87,1.14,False,False,True,False
000010,深主板,1,buy_day,2025-09-01 00:00:00,55.4,59.0,57.1,62.8,-0.0042,-0.0028,-0.0028,False,False,False,0.77,12.08,True,3.13,True,3.25,True,3.25,True,3.25,0.25,5.13,1.07,0.87,True,False,False,False
000010,深主板,1,buy_next,2025-09-02 00:00:00,51.8,62.0,58.7,68.6,0.001,-0.002,0.006,True,False,True,0.6,11.5,True,1.62,True,1.21,True,1.21,True,1.21,0.262,5.48,1.54,1.43,False,False,False,False
000010,深主板,1,sell_peak,2025-09-02 00:00:00,51.8,62.0,58.7,68.6,0.001,-0.002,0.006,True,False,True,0.6,11.5,True,1.62,True,1.21,True,1.21,True,1.21,0.262,5.48,1.54,1.43,False,False,False,False
000010,深主板,1,buy_day,2026-02-26 00:00:00,71.3,61.9,50.3,85.1,0.0575,0.0237,0.0676,False,False,True,1.19,17.47,True,10.9,True,11.57,True,12.02,True,12.02,0.202,4.98,3.01,1.44,True,False,False,False
000010,深主板,1,buy_next,2026-02-27 00:00:00,75.3,68.1,56.2,91.7,0.103,0.0396,0.1268,False,False,True,1.13,25.53,True,12.1,True,15.68,True,16.21,True,16.21,0.228,5.34,4.56,2.21,False,False,False,False
000010,深主板,1,sell_peak,2026-03-05 00:00:00,63.9,75.2,68.9,87.8,0.1889,0.1118,0.1541,False,False,True,0.89,33.98,True,1.84,True,9.2,True,13.32,True,13.32,0.287,6.65,1.23,1.0,False,False,False,False
000010,深主板,1,buy_day,2026-03-13 00:00:00,,100.0,100.0,100.0,0.0,0.0,0.0,,,,0.5,0.0,False,0.0,False,0.0,False,0.0,False,0.0,0.44,9.71,1.0,0.0,,,,
000010,深主板,1,buy_next,2026-03-16 00:00:00,,92.5,97.5,82.6,0.012,0.0024,0.0191,True,False,True,0.68,9.21,True,1.63,True,1.63,True,1.63,True,1.63,0.495,10.58,3.03,3.03,False,True,True,False
000010,深主板,1,sell_peak,2026-03-17 00:00:00,,86.4,93.8,71.6,0.0244,0.0068,0.0352,False,False,True,0.69,8.63,True,1.65,True,1.65,True,1.65,True,1.65,0.46,9.75,1.22,0.81,False,False,True,False
000010,深主板,1,buy_day,2026-04-13 00:00:00,44.7,37.8,21.8,69.9,-0.1172,-0.1064,-0.0215,False,False,False,0.73,22.36,True,7.66,True,6.99,True,5.22,True,5.22,0.232,5.61,2.17,2.69,False,False,False,False
000010,深主板,1,buy_next,2026-04-14 00:00:00,46.8,52.2,31.9,92.7,-0.0883,-0.1028,0.029,True,False,False,0.77,22.56,True,6.62,True,8.55,True,6.2,True,6.2,0.229,5.47,2.6,1.43,False,False,False,False
000010,深主板,1,sell_peak,2026-04-14 00:00:00,46.8,52.2,31.9,92.7,-0.0883,-0.1028,0.029,True,False,False,0.77,22.56,True,6.62,True,8.55,True,6.2,True,6.2,0.229,5.47,2.6,1.43,False,False,False,False
000011,深主板,1,buy_day,2024-08-02 00:00:00,79.4,72.9,56.5,105.6,0.052,-0.0101,0.1243,False,False,True,1.26,14.15,True,8.74,True,10.66,True,10.7,True,10.7,0.194,2.37,10.17,6.28,False,False,False,False
000011,深主板,1,buy_next,2024-08-05 00:00:00,57.1,65.4,59.5,77.3,0.064,0.0047,0.1186,False,False,True,0.75,14.15,True,0.89,True,3.29,True,3.52,True,3.52,0.22,2.86,2.41,0.7,False,False,False,False
000011,深主板,1,sell_peak,2024-08-09 00:00:00,79.5,82.3,70.7,105.6,0.2769,0.102,0.3497,False,False,True,1.26,29.96,True,14.01,True,18.97,True,22.62,True,22.62,0.375,3.99,2.89,1.84,False,False,False,False
000011,深主板,2,buy_day,2025-08-11 00:00:00,73.7,65.6,47.7,101.2,0.0258,-0.0298,0.1114,True,False,True,1.2,13.59,True,8.44,True,9.71,True,9.55,True,9.55,0.236,2.47,4.22,5.36,False,False,False,False
000011,深主板,2,buy_next,2025-08-12 00:00:00,83.6,77.0,57.5,116.1,0.1614,0.0084,0.306,False,False,True,1.22,25.84,True,14.2,True,18.46,True,18.67,True,18.67,0.292,2.77,4.76,1.94,False,False,False,False
000011,深主板,2,sell_peak,2025-08-13 00:00:00,72.5,72.2,62.4,91.9,0.2346,0.0536,0.362,False,False,True,0.95,28.85,True,6.39,True,12.36,True,13.12,True,13.12,0.354,3.5,3.43,1.35,False,False,False,False
000011,深主板,1,buy_day,2025-10-23 00:00:00,75.8,81.5,72.1,100.3,0.2948,0.1457,0.2982,False,False,True,1.15,22.91,True,10.63,True,13.34,True,14.79,True,14.79,0.59,5.22,0.39,0.39,False,False,False,False
000011,深主板,1,buy_next,2025-10-24 00:00:00,60.9,71.6,71.9,70.9,0.3014,0.1769,0.2491,False,False,True,0.71,22.57,True,0.17,True,2.95,True,4.72,True,4.72,0.628,6.06,2.39,4.68,False,True,False,False
000011,深主板,1,sell_peak,2025-10-29 00:00:00,66.8,71.6,69.4,75.9,0.391,0.2588,0.2646,False,False,True,0.93,25.94,True,3.56,True,7.66,True,11.17,True,11.17,0.68,6.09,1.59,1.23,False,False,False,False
000012,深主板,1,buy_day,2026-02-25 00:00:00,73.4,67.9,60.2,83.3,0.0989,0.0619,0.0741,False,False,True,1.16,15.21,True,8.37,True,9.1,True,10.04,True,10.04,0.174,3.36,3.41,3.19,True,False,False,False
000012,深主板,1,buy_next,2026-02-26 00:00:00,67.3,68.1,62.9,78.6,0.1168,0.0728,0.0879,False,False,True,0.89,16.45,True,4.35,True,5.55,True,6.48,True,6.48,0.182,3.6,2.93,1.32,False,False,False,False
000012,深主板,1,sell_peak,2026-02-26 00:00:00,67.3,68.1,62.9,78.6,0.1168,0.0728,0.0879,False,False,True,0.89,16.45,True,4.35,True,5.55,True,6.48,True,6.48,0.182,3.6,2.93,1.32,False,False,False,False
000012,深主板,1,buy_day,2026-05-21 00:00:00,48.3,38.3,25.1,64.6,-0.0638,-0.0493,-0.029,False,False,False,0.71,15.14,True,6.27,True,4.03,True,3.18,True,3.18,0.111,2.77,2.66,2.88,True,False,False,False
000012,深主板,1,sell_peak,2026-05-21 00:00:00,48.3,38.3,25.1,64.6,-0.0638,-0.0493,-0.029,False,False,False,0.71,15.14,True,6.27,True,4.03,True,3.18,True,3.18,0.111,2.77,2.66,2.88,True,False,False,False
000014,深主板,1,buy_day,2024-01-26 00:00:00,75.4,77.3,65.2,101.5,0.2095,0.0721,0.2749,False,False,True,1.19,20.41,True,12.38,True,13.41,True,14.03,True,14.03,0.617,4.73,1.85,1.41,False,False,False,False
000014,深主板,1,buy_next,2024-01-29 00:00:00,72.0,72.3,67.5,81.8,0.2966,0.117,0.3592,False,False,True,0.98,23.71,True,7.01,True,10.34,True,11.39,True,11.39,0.691,5.37,3.29,2.07,False,False,False,False
000014,深主板,1,sell_peak,2024-01-29 00:00:00,72.0,72.3,67.5,81.8,0.2966,0.117,0.3592,False,False,True,0.98,23.71,True,7.01,True,10.34,True,11.39,True,11.39,0.691,5.37,3.29,2.07,False,False,False,False
000014,深主板,1,buy_day,2025-03-11 00:00:00,67.7,55.9,43.5,80.6,0.0328,-0.0132,0.0921,True,False,True,1.24,11.03,True,7.75,True,8.12,True,8.18,True,8.18,0.318,2.9,3.53,5.09,True,False,False,False
000014,深主板,1,buy_next,2025-03-12 00:00:00,69.4,63.2,50.0,89.5,0.1026,0.0099,0.1853,False,False,True,1.09,14.79,True,6.6,True,8.46,True,8.68,True,8.68,0.338,3.05,2.84,1.23,False,False,False,False
000014,深主板,1,sell_peak,2025-03-14 00:00:00,75.1,81.6,66.1,112.7,0.2739,0.0931,0.3615,False,False,True,1.01,23.63,True,5.27,True,10.44,True,11.97,True,11.97,0.38,3.27,0.84,0.58,False,False,False,False
000014,深主板,1,buy_day,2025-04-10 00:00:00,40.0,36.9,32.0,46.6,-0.3494,-0.2094,-0.2799,False,False,False,0.44,27.4,True,4.71,False,-0.45,False,-1.66,False,-1.66,0.599,5.71,1.9,1.58,True,False,False,False
000014,深主板,1,buy_next,2025-04-11 00:00:00,40.0,48.7,37.6,70.9,-0.324,-0.2323,-0.1833,False,False,False,0.44,26.33,True,5.62,True,0.39,False,-1.54,False,-1.54,0.59,5.62,1.36,0.88,False,False,False,False
000014,深主板,1,sell_peak,2025-04-24 00:00:00,50.5,83.1,80.5,88.4,-0.0672,-0.1675,0.2005,False,False,False,0.67,20.19,True,1.13,True,2.92,True,3.46,True,2.82,0.596,5.44,0.81,0.88,False,False,True,False
000014,深主板,1,buy_day,2025-05-19 00:00:00,78.2,62.4,50.9,85.4,0.1226,0.0533,0.1387,False,False,True,1.13,12.32,True,7.08,True,7.8,True,7.8,True,7.8,0.431,3.63,2.18,2.18,True,False,False,False
000014,深主板,1,buy_next,2025-05-20 00:00:00,76.3,67.7,56.5,90.2,0.1782,0.0783,0.1999,False,False,True,0.94,14.77,True,4.89,True,6.57,True,6.57,True,6.57,0.434,3.67,2.72,1.56,False,False,False,False
000014,深主板,1,sell_peak,2025-05-20 00:00:00,76.3,67.7,56.5,90.2,0.1782,0.0783,0.1999,False,False,True,0.94,14.77,True,4.89,True,6.57,True,6.57,True,6.57,0.434,3.67,2.72,1.56,False,False,False,False
000014,深主板,1,buy_day,2025-06-11 00:00:00,64.9,47.0,32.5,75.9,0.0238,0.003,0.0416,True,False,True,1.03,10.78,True,6.18,True,5.73,True,5.73,True,5.73,0.4,3.24,4.83,3.71,True,False,False,False
000014,深主板,1,buy_next,2025-06-12 00:00:00,56.8,52.7,39.2,79.5,0.0478,0.0119,0.0717,False,False,True,0.73,10.71,True,2.32,True,2.39,True,2.47,True,2.47,0.424,3.54,2.28,0.85,False,False,False,False
000014,深主板,1,sell_peak,2025-06-12 00:00:00,56.8,52.7,39.2,79.5,0.0478,0.0119,0.0717,False,False,True,0.73,10.71,True,2.32,True,2.39,True,2.47,True,2.47,0.424,3.54,2.28,0.85,False,False,False,False
000014,深主板,1,buy_day,2025-07-07 00:00:00,76.6,67.0,66.4,68.2,0.1407,0.0902,0.101,True,False,True,1.18,10.27,True,6.33,True,6.49,True,6.99,True,6.99,0.343,2.76,3.71,3.13,True,False,False,False
000014,深主板,1,buy_next,2025-07-08 00:00:00,69.1,71.2,68.0,77.5,0.1747,0.1071,0.1352,False,False,True,0.9,11.2,True,3.29,True,3.86,True,4.52,True,4.52,0.348,2.85,3.1,1.24,False,False,False,False
000014,深主板,1,sell_peak,2025-07-10 00:00:00,75.2,75.2,71.7,82.2,0.2854,0.1617,0.2473,False,False,True,1.04,15.81,True,4.51,True,7.31,True,8.52,True,8.52,0.418,3.26,1.75,1.09,False,False,False,False
000014,深主板,1,buy_day,2025-08-12 00:00:00,76.9,69.1,53.9,99.7,0.175,0.0388,0.2724,False,False,True,1.24,16.94,True,9.9,True,12.44,True,12.57,True,12.57,0.534,3.75,2.75,1.63,False,False,False,False
000014,深主板,1,buy_next,2025-08-13 00:00:00,81.4,73.6,60.5,100.0,0.3394,0.099,0.481,False,False,True,1.16,26.05,True,11.54,True,16.24,True,17.11,True,17.11,0.603,4.01,5.02,2.54,False,False,False,False
000014,深主板,1,sell_peak,2025-08-19 00:00:00,85.2,85.1,76.9,101.5,0.923,0.4516,0.9428,False,False,True,1.08,47.26,True,9.99,True,20.46,True,27.37,True,27.37,0.874,5.06,0.82,0.79,False,False,False,False
000014,深主板,2,buy_day,2025-09-19 00:00:00,96.4,86.8,82.9,94.8,0.9217,0.5589,0.7257,False,False,True,1.04,33.63,True,10.02,True,15.6,True,18.3,True,18.3,0.988,5.36,1.31,1.16,True,False,True,False
000014,深主板,2,buy_next,2025-09-22 00:00:00,96.8,87.1,84.3,92.8,1.1127,0.6696,0.8861,False,False,True,1.01,40.23,True,9.94,True,16.68,True,20.67,True,20.67,1.078,5.63,1.14,0.97,False,False,True,False
000014,深主板,2,sell_peak,2025-09-24 00:00:00,87.7,83.5,85.6,79.4,1.5431,0.9616,1.1629,False,False,True,0.91,54.26,True,5.52,True,15.37,True,22.28,True,22.28,1.366,6.77,1.41,1.11,False,True,True,False
000014,深主板,1,buy_day,2025-10-16 00:00:00,88.3,65.7,54.9,87.4,0.1759,0.0439,0.264,False,False,True,0.94,16.84,True,7.45,True,7.45,True,7.45,True,7.45,1.472,6.59,0.91,1.05,True,False,False,False
000014,深主板,1,buy_next,2025-10-17 00:00:00,91.9,71.0,60.3,92.4,0.3927,0.1136,0.5581,False,False,True,0.92,25.76,True,9.81,True,10.78,True,10.78,True,10.78,1.702,7.23,1.88,2.03,False,False,False,False
000014,深主板,1,sell_peak,2025-10-23 00:00:00,64.4,63.0,64.1,61.0,0.6271,0.3786,0.497,False,False,True,0.64,23.19,False,-1.25,True,3.2,True,3.2,True,3.2,1.823,8.12,1.44,1.64,False,True,False,False
000014,深主板,1,buy_day,2026-02-09 00:00:00,60.4,72.1,57.8,100.8,-0.0453,-0.1338,0.1771,True,False,False,1.15,14.77,True,7.79,True,10.06,True,9.63,True,9.63,0.56,3.85,1.01,1.25,False,False,False,False
000014,深主板,1,buy_next,2026-02-10 00:00:00,60.5,68.9,61.5,83.8,0.0456,-0.0979,0.2871,False,False,True,1.0,17.64,True,5.38,True,8.68,True,8.89,True,8.89,0.612,4.21,8.1,8.18,False,False,False,False
000014,深主板,1,sell_peak,2026-02-10 00:00:00,60.5,68.9,61.5,83.8,0.0456,-0.0979,0.2871,False,False,True,1.0,17.64,True,5.38,True,8.68,True,8.89,True,8.89,0.612,4.21,8.1,8.18,False,False,False,False
